[["PAYANN","ESTAB","EMP","NAICS2012","OPTAX","state","county"],
["0","1","0","541430","A","46","013"],
["0","1","0","541430","A","53","027"],
["0","1","0","541430","A","48","059"],
["0","5","0","541430","A","48","441"],
["0","1","0","541430","A","26","091"],
["0","3","0","541430","A","39","133"],
["0","42","0","541430","A","39","153"],
["0","1","0","541430","A","13","095"],
["0","1","0","541430","A","41","043"],
["0","11","0","541430","A","36","001"],
["0","8","0","541430","A","36","083"],
["0","4","0","541430","A","36","091"],
["0","5","0","541430","A","36","093"],
["0","1","0","541430","A","37","167"],
["0","2","0","541430","A","27","047"],
["0","24","0","541430","A","35","001"],
["0","2","0","541430","A","35","043"],
["0","1","0","541430","A","22","079"],
["0","1","0","541430","A","27","041"],
["0","5","0","541430","A","34","041"],
["0","10","0","541430","A","42","077"],
["0","10","0","541430","A","42","095"],
["0","3","0","541430","A","42","013"],
["0","2","0","541430","A","48","375"],
["0","2","0","541430","A","48","381"],
["0","5","0","541430","A","19","169"],
["551","7","20","541430","A","02","020"],
["318","4","13","541430","A","02","170"],
["0","1","0","541430","A","18","151"],
["0","19","0","541430","A","26","161"],
["0","2","0","541430","A","01","015"],
["0","2","0","541430","A","55","015"],
["0","8","0","541430","A","55","087"],
["0","1","0","541430","A","12","027"],
["2893","23","69","541430","A","37","021"],
["0","1","0","541430","A","37","087"],
["0","3","0","541430","A","37","089"],
["0","1","0","541430","A","37","115"],
["0","2","0","541430","A","39","005"],
["0","1","0","541430","A","41","007"],
["0","1","0","541430","A","48","213"],
["0","8","0","541430","A","13","059"],
["0","1","0","541430","A","13","219"],
["43","3","2","541430","A","13","013"],
["0","5","0","541430","A","13","015"],
["0","2","0","541430","A","13","045"],
["1398","18","33","541430","A","13","057"],
["60","3","3","541430","A","13","063"],
["17149","76","300","541430","A","13","067"],
["0","1","0","541430","A","13","077"],
["10252","98","203","541430","A","13","089"],
["0","8","0","541430","A","13","097"],
["0","9","0","541430","A","13","113"],
["2881","22","70","541430","A","13","117"],
["30225","166","522","541430","A","13","121"],
["12565","63","248","541430","A","13","135"],
["0","2","0","541430","A","13","143"],
["0","6","0","541430","A","13","151"],
["0","1","0","541430","A","13","199"],
["0","1","0","541430","A","13","217"],
["351","8","12","541430","A","13","223"],
["0","1","0","541430","A","13","227"],
["0","3","0","541430","A","13","247"],
["0","1","0","541430","A","13","255"],
["140","3","6","541430","A","13","297"],
["0","4","0","541430","A","34","001"],
["0","1","0","541430","A","18","033"],
["0","3","0","541430","A","36","011"],
["0","2","0","541430","A","01","081"],
["0","2","0","541430","A","13","073"],
["0","5","0","541430","A","13","245"],
["0","5","0","541430","A","45","003"],
["78","3","2","541430","A","23","011"],
["0","2","0","541430","A","48","021"],
["0","7","0","541430","A","48","209"],
["0","93","0","541430","A","48","453"],
["0","12","0","541430","A","48","491"],
["0","1","0","541430","A","13","087"],
["0","6","0","541430","A","06","029"],
["0","32","0","541430","A","24","003"],
["5100","51","114","541430","A","24","005"],
["0","14","0","541430","A","24","013"],
["0","14","0","541430","A","24","025"],
["0","20","0","541430","A","24","027"],
["0","6","0","541430","A","24","035"],
["6683","43","133","541430","A","24","510"],
["0","5","0","541430","A","23","019"],
