[["PAYANN","ESTAB","EMP","NAICS2012","OPTAX","state","county"],
["0","3","0","541512","A","46","013"],
["0","2","0","541512","A","53","027"],
["8407","10","141","541512","A","48","441"],
["0","4","0","541512","A","40","123"],
["423","3","10","541512","A","26","091"],
["17613","16","211","541512","A","39","133"],
["84080","65","1110","541512","A","39","153"],
["698","3","13","541512","A","35","035"],
["0","8","0","541512","A","13","095"],
["0","3","0","541512","A","13","177"],
["0","4","0","541512","A","41","043"],
["0","78","0","541512","A","36","001"],
["0","25","0","541512","A","36","083"],
["18972","28","262","541512","A","36","091"],
["0","10","0","541512","A","36","093"],
["1950","4","28","541512","A","37","167"],
["0","1","0","541512","A","01","095"],
["62403","110","1105","541512","A","35","001"],
["0","11","0","541512","A","35","043"],
["0","4","0","541512","A","35","061"],
["863","5","22","541512","A","22","079"],
["0","3","0","541512","A","27","041"],
["857","9","8","541512","A","34","041"],
["0","1","0","541512","A","42","025"],
["0","29","0","541512","A","42","077"],
["0","28","0","541512","A","42","095"],
["0","3","0","541512","A","26","007"],
["6786","9","111","541512","A","42","013"],
["0","4","0","541512","A","48","375"],
["0","4","0","541512","A","48","381"],
["0","1","0","541512","A","13","261"],
["0","5","0","541512","A","19","169"],
["0","2","0","541512","A","36","057"],
["0","41","0","541512","A","02","020"],
["0","5","0","541512","A","02","170"],
["0","1","0","541512","A","18","151"],
["52043","65","611","541512","A","26","161"],
["0","2","0","541512","A","01","015"],
["0","2","0","541512","A","55","015"],
["0","21","0","541512","A","55","087"],
["0","1","0","541512","A","12","027"],
["0","4","0","541512","A","20","035"],
["0","36","0","541512","A","37","021"],
["0","11","0","541512","A","37","087"],
["0","6","0","541512","A","37","089"],
["0","1","0","541512","A","37","115"],
["0","1","0","541512","A","39","005"],
["0","1","0","541512","A","39","007"],
["184","3","4","541512","A","41","007"],
["0","1","0","541512","A","20","005"],
["0","2","0","541512","A","39","009"],
["0","2","0","541512","A","47","107"],
["0","2","0","541512","A","48","213"],
["0","19","0","541512","A","13","059"],
["0","1","0","541512","A","13","195"],
["0","7","0","541512","A","13","013"],
["0","11","0","541512","A","13","015"],
["1394","6","27","541512","A","13","045"],
["7637","60","112","541512","A","13","057"],
["0","5","0","541512","A","13","063"],
["295830","304","2708","541512","A","13","067"],
["0","7","0","541512","A","13","077"],
["0","2","0","541512","A","13","085"],
["148397","225","2062","541512","A","13","089"],
["0","18","0","541512","A","13","097"],
["5576","33","102","541512","A","13","113"],
["24741","158","335","541512","A","13","117"],
["634807","596","6015","541512","A","13","121"],
["392242","312","3701","541512","A","13","135"],
["0","2","0","541512","A","13","143"],
["2515","19","53","541512","A","13","151"],
["0","1","0","541512","A","13","171"],
["0","2","0","541512","A","13","211"],
["0","5","0","541512","A","13","217"],
["0","6","0","541512","A","13","223"],
["0","1","0","541512","A","13","227"],
["0","6","0","541512","A","13","247"],
["0","5","0","541512","A","13","255"],
["0","3","0","541512","A","13","297"],
["42310","25","431","541512","A","34","001"],
["0","3","0","541512","A","18","033"],
["0","5","0","541512","A","36","011"],
["0","3","0","541512","A","01","081"],
["0","2","0","541512","A","13","033"],
["0","25","0","541512","A","13","073"],
["0","1","0","541512","A","13","181"],
["0","33","0","541512","A","13","245"],
["0","6","0","541512","A","45","003"],
["0","1","0","541512","A","45","037"],
["0","14","0","541512","A","23","011"],
["0","2","0","541512","A","27","099"],
["0","3","0","541512","A","48","021"],
["0","1","0","541512","A","48","055"],
["0","21","0","541512","A","48","209"],
["308389","338","2962","541512","A","48","453"],
["20952","83","405","541512","A","48","491"],
["28225","44","464","541512","A","06","029"],
["490852","279","5370","541512","A","24","003"],
["185036","175","2392","541512","A","24","005"],
["21350","46","253","541512","A","24","013"],
["102795","103","1267","541512","A","24","025"],
["534057","280","5240","541512","A","24","027"],
["5647","13","70","541512","A","24","035"],
["258250","107","2612","541512","A","24","510"],
["0","15","0","541512","A","23","019"],
["0","2","0","541512","A","55","111"],
["163","5","6","541512","A","21","179"],
["0","19","0","541512","A","25","001"],
["0","8","0","541512","A","50","023"],
["0","1","0","541512","A","40","147"],
["0","1","0","541512","A","36","037"],
["0","5","0","541512","A","22","005"],
["31760","55","498","541512","A","22","033"],
["0","1","0","541512","A","22","047"],
["0","3","0","541512","A","22","063"],
["0","2","0","541512","A","22","077"],
["0","1","0","541512","A","22","125"],
["0","5","0","541512","A","26","025"],
["0","3","0","541512","A","26","017"],
["0","1","0","541512","A","31","067"],
["0","1","0","541512","A","48","199"],
["0","11","0","541512","A","48","245"],
["0","3","0","541512","A","48","361"],
["0","1","0","541512","A","55","027"],
["0","1","0","541512","A","54","081"],
["0","4","0","541512","A","18","093"],
["0","17","0","541512","A","53","073"],
["0","16","0","541512","A","41","017"],
["0","5","0","541512","A","50","003"],
["0","1","0","541512","A","33","007"],
["0","1","0","541512","A","26","107"],
["0","1","0","541512","A","48","227"],
["0","1","0","541512","A","30","009"],
["0","16","0","541512","A","30","111"],
["0","11","0","541512","A","36","007"],
["0","4","0","541512","A","36","107"],
["0","1","0","541512","A","01","021"],
["65293","76","805","541512","A","01","073"],
["0","3","0","541512","A","01","115"],
["0","35","0","541512","A","01","117"],
["0","14","0","541512","A","38","015"],
["0","1","0","541512","A","38","059"],
["0","1","0","541512","A","16","011"],
["0","1","0","541512","A","51","063"],
["0","13","0","541512","A","51","121"],
["0","2","0","541512","A","51","750"],
["19885","33","719","541512","A","17","113"],
["0","13","0","541512","A","18","105"],
["0","1","0","541512","A","18","119"],
["0","4","0","541512","A","42","037"],
["0","2","0","541512","A","42","093"],
["0","1","0","541512","A","22","117"],
["23062","71","347","541512","A","16","001"],
["277","5","11","541512","A","16","027"],
["0","1","0","541512","A","19","015"],
["1435","10","100","541512","A","37","189"],
["0","1","0","541512","A","48","233"],
["184160","150","1989","541512","A","25","021"],
["53993","51","513","541512","A","25","023"],
["439946","129","3788","541512","A","25","025"],
["95749","92","1140","541512","A","25","009"],
["1018953","459","9004","541512","A","25","017"],
["27867","74","296","541512","A","33","015"],
["29863","15","432","541512","A","33","017"],
["148582","180","1891","541512","A","08","013"],
["0","1","0","541512","A","21","031"],
["0","11","0","541512","A","21","227"],
["0","18","0","541512","A","30","031"],
["0","2","0","541512","A","42","083"],
["0","1","0","541512","A","27","021"],
["0","5","0","541512","A","27","035"],
["0","2","0","541512","A","29","213"],
["1251","12","21","541512","A","08","117"],
["0","44","0","541512","A","53","035"],
["0","3","0","541512","A","37","175"],
["462917","220","3582","541512","A","09","001"],
["0","1","0","541512","A","41","015"],
["0","3","0","541512","A","46","011"],
["1222","13","20","541512","A","48","061"],
["1160","9","27","541512","A","13","127"],
["0","93","0","541512","A","36","029"],
["0","10","0","541512","A","36","063"],
["0","1","0","541512","A","19","057"],
["2270","12","45","541512","A","37","001"],
["32426","40","350","541512","A","50","007"],
["0","1","0","541512","A","50","011"],
["0","3","0","541512","A","50","013"],
["0","2","0","541512","A","30","093"],
["0","1","0","541512","A","26","113"],
["0","4","0","541512","A","26","165"],
["0","3","0","541512","A","13","129"],
["103770","59","1352","541512","A","24","037"],
["0","4","0","541512","A","24","019"],
["0","1","0","541512","A","05","013"],
["0","1","0","541512","A","21","217"],
["0","4","0","541512","A","08","043"],
["0","2","0","541512","A","17","057"],
["3822","29","82","541512","A","39","151"],
["0","67","0","541512","A","12","071"],
["0","1","0","541512","A","29","031"],
["0","5","0","541512","A","17","077"],
["0","1","0","541512","A","35","015"],
["0","10","0","541512","A","32","510"],
["189","4","1","541512","A","56","025"],
["0","2","0","541512","A","49","021"],
["0","1","0","541512","A","19","011"],
["0","21","0","541512","A","19","113"],
["0","2","0","541512","A","13","233"],
["0","1","0","541512","A","39","107"],
["0","5","0","541512","A","53","041"],
["0","19","0","541512","A","42","055"],
["0","20","0","541512","A","17","019"],
["0","1","0","541512","A","17","053"],
["0","19","0","541512","A","54","039"],
["0","1","0","541512","A","17","029"],
["23060","23","271","541512","A","45","015"],
["206001","104","3004","541512","A","45","019"],
["4110","11","70","541512","A","45","035"],
["2987","21","50","541512","A","37","025"],
["0","4","0","541512","A","37","071"],
["0","16","0","541512","A","37","097"],
["0","6","0","541512","A","37","109"],
["237209","271","2784","541512","A","37","119"],
["0","6","0","541512","A","37","159"],
["4179","23","51","541512","A","37","179"],
["0","1","0","541512","A","45","057"],
["0","26","0","541512","A","45","091"],
["30435","28","455","541512","A","51","003"],
["0","2","0","541512","A","51","065"],
["0","3","0","541512","A","51","125"],
["0","12","0","541512","A","51","540"],
["0","1","0","541512","A","13","047"],
["0","26","0","541512","A","47","065"],
["0","1","0","541512","A","47","153"],
["8116","22","108","541512","A","56","021"],
["1011160","1062","10360","541512","A","17","031"],
["271073","433","3079","541512","A","17","043"],
["0","2","0","541512","A","17","063"],
["0","22","0","541512","A","17","093"],
["11251","67","149","541512","A","17","111"],
["34135","137","456","541512","A","17","197"],
["0","6","0","541512","A","17","037"],
["0","96","0","541512","A","17","089"],
["0","1","0","541512","A","18","073"],
["2612","34","58","541512","A","18","089"],
["0","14","0","541512","A","18","127"],
["73964","226","926","541512","A","17","097"],
["747","10","6","541512","A","55","059"],
["0","12","0","541512","A","06","007"],
["0","3","0","541512","A","39","141"],
["0","14","0","541512","A","21","015"],
["0","5","0","541512","A","21","037"],
["0","9","0","541512","A","21","117"],
["0","1","0","541512","A","21","191"],
["0","37","0","541512","A","39","017"],
["0","18","0","541512","A","39","025"],
["102892","102","1336","541512","A","39","061"],
["0","34","0","541512","A","39","165"],
["0","15","0","541512","A","33","009"],
["331","4","12","541512","A","50","017"],
["0","4","0","541512","A","50","027"],
["17721","12","246","541512","A","54","033"],
["15850","21","292","541512","A","21","047"],
["15284","14","201","541512","A","47","125"],
["0","1","0","541512","A","06","033"],
["0","4","0","541512","A","47","011"],
["141326","185","1633","541512","A","39","035"],
["5036","13","79","541512","A","39","055"],
["5652","19","70","541512","A","39","085"],
["2366","20","54","541512","A","39","093"],
["4803","28","71","541512","A","39","103"],
["0","1","0","541512","A","12","051"],
["0","1","0","541512","A","19","045"],
["0","8","0","541512","A","35","009"],
["0","15","0","541512","A","16","055"],
["0","1","0","541512","A","20","125"],
["0","10","0","541512","A","48","041"],
["0","233","0","541512","A","08","041"],
["0","1","0","541512","A","08","119"],
["0","16","0","541512","A","29","019"],
["0","1","0","541512","A","45","055"],
["0","21","0","541512","A","45","063"],
["157654","60","1996","541512","A","45","079"],
["0","3","0","541512","A","45","081"],
["0","2","0","541512","A","01","113"],
["0","6","0","541512","A","13","053"],
["15115","28","291","541512","A","13","215"],
["0","10","0","541512","A","18","005"],
["0","3","0","541512","A","28","087"],
["10280","43","158","541512","A","39","041"],
["0","11","0","541512","A","39","045"],
["292961","228","3292","541512","A","39","049"],
["0","14","0","541512","A","39","089"],
["0","2","0","541512","A","39","097"],
["0","3","0","541512","A","39","117"],
["0","1","0","541512","A","39","127"],
["0","2","0","541512","A","39","129"],
["0","5","0","541512","A","39","159"],
["0","20","0","541512","A","33","013"],
["120","6","5","541512","A","47","141"],
["0","1","0","541512","A","41","011"],
["0","1","0","541512","A","28","003"],
["0","1","0","541512","A","13","137"],
["0","4","0","541512","A","36","101"],
["6439","26","125","541512","A","48","355"],
["0","1","0","541512","A","48","349"],
["0","5","0","541512","A","36","023"],
["0","12","0","541512","A","41","003"],
["0","1","0","541512","A","18","107"],
["0","1","0","541512","A","06","015"],
["0","52","0","541512","A","12","091"],
["0","6","0","541512","A","12","131"],
["0","2","0","541512","A","47","035"],
["0","6","0","541512","A","01","043"],
["0","2","0","541512","A","37","099"],
["0","3","0","541512","A","24","001"],
["0","3","0","541512","A","54","057"],
["827184","372","8445","541512","A","48","085"],
["917445","579","9516","541512","A","48","113"],
["64447","165","688","541512","A","48","121"],
["0","6","0","541512","A","48","139"],
["0","5","0","541512","A","48","231"],
["0","3","0","541512","A","48","257"],
["0","7","0","541512","A","48","397"],
["0","3","0","541512","A","48","221"],
["0","5","0","541512","A","48","251"],
["0","6","0","541512","A","48","367"],
["0","1","0","541512","A","48","425"],
["164461","249","2665","541512","A","48","439"],
["0","1","0","541512","A","48","497"],
["0","8","0","541512","A","13","313"],
["0","1","0","541512","A","17","183"],
["0","1","0","541512","A","21","021"],
["0","1","0","541512","A","51","590"],
["3888","16","109","541512","A","01","003"],
["0","12","0","541512","A","17","161"],
["0","16","0","541512","A","19","163"],
["183769","68","2749","541512","A","39","057"],
["0","5","0","541512","A","39","109"],
["0","66","0","541512","A","39","113"],
["0","1","0","541512","A","47","143"],
["0","1","0","541512","A","01","079"],
["0","12","0","541512","A","01","103"],
["0","2","0","541512","A","17","115"],
["0","2","0","541512","A","39","039"],
["0","2","0","541512","A","48","465"],
["987","14","18","541512","A","12","035"],
["30871","41","492","541512","A","12","127"],
["0","61","0","541512","A","08","001"],
["115605","208","1313","541512","A","08","005"],
["0","30","0","541512","A","08","014"],
["0","4","0","541512","A","08","019"],
["395389","230","3825","541512","A","08","031"],
["0","168","0","541512","A","08","035"],
["0","11","0","541512","A","08","039"],
["0","2","0","541512","A","08","047"],
["545731","181","4710","541512","A","08","059"],
["0","5","0","541512","A","08","093"],
["0","3","0","541512","A","22","011"],
["5898","25","78","541512","A","19","049"],
["0","1","0","541512","A","19","077"],
["0","2","0","541512","A","19","121"],
["45086","77","630","541512","A","19","153"],
["0","3","0","541512","A","19","181"],
["517914","154","5609","541512","A","26","163"],
["0","3","0","541512","A","26","087"],
["0","17","0","541512","A","26","093"],
["0","64","0","541512","A","26","099"],
["359131","394","4938","541512","A","26","125"],
["0","6","0","541512","A","26","147"],
["0","2","0","541512","A","01","061"],
["1231","5","28","541512","A","01","069"],
["0","2","0","541512","A","13","069"],
["4811","28","70","541512","A","10","001"],
["0","2","0","541512","A","13","175"],
["0","11","0","541512","A","19","061"],
["0","1","0","541512","A","27","017"],
["0","11","0","541512","A","27","137"],
["0","1","0","541512","A","55","031"],
["0","2","0","541512","A","40","137"],
["0","1","0","541512","A","37","085"],
["0","9","0","541512","A","08","067"],
["0","1","0","541512","A","40","013"],
["0","10","0","541512","A","37","037"],
["0","95","0","541512","A","37","063"],
["6790","27","94","541512","A","37","135"],
["0","1","0","541512","A","47","045"],
["0","2","0","541512","A","24","041"],
["0","13","0","541512","A","42","089"],
["0","3","0","541512","A","55","017"],
["0","4","0","541512","A","55","035"],
