[["PAYANN","ESTAB","EMP","NAICS2002","OPTAX","state","county"],
["0","25","0","541430","A","1","73"],
["0","8","0","541430","A","1","89"],
["0","8","0","541430","A","2","20"],
["0","218","0","541430","A","4","13"],
["2762","31","123","541430","A","4","19"],
["0","7","0","541430","A","4","25"],
["1045","7","24","541430","A","5","7"],
["0","3","0","541430","A","5","31"],
["0","22","0","541430","A","5","119"],
["540","6","37","541430","A","5","143"],
["20721","112","483","541430","A","6","1"],
["0","9","0","541430","A","6","7"],
["5674","49","147","541430","A","6","13"],
["0","13","0","541430","A","6","19"],
["195877","884","4055","541430","A","6","37"],
["9034","53","191","541430","A","6","41"],
["1716","15","37","541430","A","6","53"],
["394","7","10","541430","A","6","55"],
["0","7","0","541430","A","6","57"],
["35264","232","902","541430","A","6","59"],
["0","8","0","541430","A","6","61"],
["2951","34","90","541430","A","6","65"],
["7948","58","225","541430","A","6","67"],
["1697","18","58","541430","A","6","71"],
["32387","183","824","541430","A","6","73"],
["56796","241","1096","541430","A","6","75"],
["864","15","38","541430","A","6","79"],
["11976","43","171","541430","A","6","81"],
["1856","20","50","541430","A","6","83"],
["0","144","0","541430","A","6","85"],
["1952","19","51","541430","A","6","87"],
["443","8","20","541430","A","6","95"],
["5106","32","115","541430","A","6","97"],
["1165","13","39","541430","A","6","99"],
["5732","42","136","541430","A","6","111"],
["0","13","0","541430","A","8","1"],
["0","49","0","541430","A","8","5"],
["4626","63","158","541430","A","8","13"],
["0","1","0","541430","A","8","14"],
["17201","108","383","541430","A","8","31"],
["0","20","0","541430","A","8","35"],
["0","10","0","541430","A","8","37"],
["0","48","0","541430","A","8","41"],
["3573","56","102","541430","A","8","59"],
["2014","19","61","541430","A","8","69"],
["1036","7","25","541430","A","8","117"],
["31870","154","585","541430","A","9","1"],
["7998","40","154","541430","A","9","3"],
["0","13","0","541430","A","9","5"],
["0","14","0","541430","A","9","7"],
["0","32","0","541430","A","9","9"],
["0","9","0","541430","A","9","11"],
["0","38","0","541430","A","10","3"],
["26643","90","503","541430","A","11","1"],
["2206","25","87","541430","A","12","9"],
["12428","182","433","541430","A","12","11"],
["636","5","16","541430","A","12","15"],
["1088","19","37","541430","A","12","21"],
["3303","45","101","541430","A","12","31"],
["509","9","21","541430","A","12","33"],
["6453","65","191","541430","A","12","57"],
["0","6","0","541430","A","12","61"],
["1073","21","47","541430","A","12","71"],
["0","12","0","541430","A","12","73"],
["0","11","0","541430","A","12","81"],
["752","7","26","541430","A","12","83"],
["0","11","0","541430","A","12","85"],
["17690","202","561","541430","A","12","86"],
["9377","84","320","541430","A","12","95"],
["0","7","0","541430","A","12","97"],
["3850","90","151","541430","A","12","99"],
["0","10","0","541430","A","12","101"],
["0","68","0","541430","A","12","103"],
["0","11","0","541430","A","12","105"],
["0","28","0","541430","A","12","115"],
["2379","36","64","541430","A","12","117"],
["1203","14","34","541430","A","13","57"],
["9711","81","219","541430","A","13","67"],
["19715","100","374","541430","A","13","89"],
["1208","13","34","541430","A","13","117"],
["42759","175","902","541430","A","13","121"],
["3954","53","102","541430","A","13","135"],
["0","43","0","541430","A","15","3"],
["0","9","0","541430","A","15","9"],
["0","27","0","541430","A","16","1"],
["0","5","0","541430","A","16","27"],
["0","7","0","541430","A","17","19"],
["173130","657","3209","541430","A","17","31"],
["0","155","0","541430","A","17","43"],
["0","43","0","541430","A","17","89"],
["0","85","0","541430","A","17","97"],
["0","23","0","541430","A","17","111"],
["961","7","23","541430","A","17","113"],
["0","8","0","541430","A","17","119"],
["0","12","0","541430","A","17","143"],
["0","12","0","541430","A","17","161"],
["0","5","0","541430","A","17","179"],
["0","19","0","541430","A","17","197"],
["6031","23","167","541430","A","17","201"],
